2025.12.19 13:38:29 INFO  Started: Metals version 1.6.4 in folders '/home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs' for client Visual Studio Code 1.107.1.
2026.02.27 15:33:29 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 15:33:30 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 15:33:30 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 15:34:32 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 15:34:33 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 15:34:33 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 15:34:35 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 15:36:03 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 15:36:03 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 15:36:03 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 15:36:04 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 15:36:05 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 15:36:05 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 15:36:05 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 15:36:05 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 15:36:08 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 15:36:27 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 15:36:59 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 15:37:02 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 15:37:02 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 15:37:03 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 15:37:38 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 15:37:42 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 15:37:42 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 15:37:42 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 15:37:42 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 15:37:42 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 15:37:44 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 15:37:45 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 15:37:45 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 15:37:44 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 15:37:45 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 15:37:46 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 15:37:50 WARN  no build target for: /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc
2026.02.27 15:37:50 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 15:37:50 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 15:37:55 WARN  scala-cli >= 0.1.3 not found in PATH, fetching and starting a JVM-based Scala CLI
